otu_id	assignment
denovo23198	Granulicatella_adiacens
denovo232	Porphyromonas_catoniae
denovo23204	Oribacterium_sinus
denovo23205	Veillonella_parvula
denovo23206	Leuconostoc_palmae
denovo23207	Streptococcus_parasanguinis
denovo23208	Paludibacter_propionicigenes
denovo23209	Fusobacterium_naviforme
denovo2321	Veillonella_tobetsuensis
denovo23210	Porphyromonas_endodontalis
denovo23212	Citrobacter_murliniae
denovo23213	Abiotrophia_defectiva
denovo23215	Prevotella_pallens
denovo23219	Nitrospira_moscoviensis
denovo2322	Leptotrichia_wadei
denovo23220	Veillonella_denticariosi
denovo23221	Pseudomonas_mucidolens
denovo23225	Rothia_mucilaginosa
denovo23226	Prevotella_scopos
denovo23228	Granulicatella_adiacens
denovo23237	Porphyromonas_catoniae
denovo23239	Streptococcus_dentisani
denovo2324	Parvimonas_micra
denovo23242	Lachnoanaerobaculum_orale
denovo23243	Fusobacterium_nucleatum_subsp._vincentii
denovo23246	Campylobacter_concisus
denovo23248	Prevotella_histicola
denovo2325	Porphyromonas_catoniae
denovo23253	Sphingomonas_guangdongensis
denovo23255	Capnocytophaga_gingivalis
denovo23259	Prevotella_denticola
denovo23261	Veillonella_parvula
denovo23263	Veillonella_tobetsuensis
denovo23265	Porphyromonas_catoniae
denovo23267	Porphyromonas_catoniae
denovo23272	Streptococcus_pseudopneumoniae
denovo23273	Ureaplasma_parvum
denovo23276	Streptococcus_dentisani
denovo23281	Alloprevotella_rava
denovo23282	Peptostreptococcus_stomatis
denovo23284	Atopobium_parvulum
denovo23285	Lachnoanaerobaculum_saburreum
denovo23286	Actinomyces_meyeri
denovo23289	Veillonella_parvula
denovo23292	Prevotella_denticola
denovo23294	Streptococcus_dentisani
denovo23297	Corynebacterium_singulare
denovo23299	Eubacterium_brachy
denovo233	Actinomyces_oris
denovo2330	Fusobacterium_canifelinum
denovo23301	Actinomyces_georgiae
denovo23302	Corynebacterium_simulans
denovo23304	Prevotella_histicola
denovo23305	Fusobacterium_nucleatum_subsp._polymorphum
denovo23308	Capnocytophaga_leadbetteri
denovo23309	Porphyromonas_catoniae
denovo23314	Veillonella_tobetsuensis
denovo23316	Capnocytophaga_sputigena
denovo23318	Granulicatella_adiacens
denovo23319	Bacteroides_coprophilus
denovo23320	Prevotella_nigrescens
denovo23322	Schwartzia_succinivorans
denovo23324	Lautropia_mirabilis
denovo23325	Fusobacterium_naviforme
denovo23326	Prevotella_loescheii
denovo23327	Ureaplasma_parvum
denovo23328	Streptococcus_infantis
denovo2333	Porphyromonas_catoniae
denovo23330	Streptococcus_mitis
denovo23331	Bacteroides_faecichinchillae
denovo23334	Sorangium_cellulosum
denovo23335	Veillonella_denticariosi
denovo23337	Veillonella_criceti
denovo23342	Granulicatella_adiacens
denovo23346	Dialister_invisus
denovo23348	Propionibacterium_acnes
denovo23351	Fusobacterium_nucleatum_subsp._vincentii
denovo23353	Prevotella_melaninogenica
denovo23354	Prevotella_denticola
denovo23357	Bacteroides_faecichinchillae
denovo23359	Parvimonas_micra
denovo23362	Bacteroides_acidifaciens
denovo23363	Streptococcus_salivarius_subsp._salivarius
denovo23365	Corynebacterium_tuberculostearicum
denovo23368	Actinomyces_meyeri
denovo23369	Streptococcus_infantis
denovo2337	Staphylococcus_hominis_subsp._hominis
denovo23370	Neisseria_shayeganii
denovo23371	Prevotella_denticola
denovo23374	Streptococcus_dentisani
denovo23375	Actinomyces_israelii
denovo23376	Prevotella_denticola
denovo23377	Dialister_micraerophilus
denovo2338	Ureaplasma_parvum
denovo23381	Selenomonas_noxia
denovo23383	Granulicatella_adiacens
denovo23387	Alloprevotella_tannerae
denovo23389	Actinomyces_vaccimaxillae
denovo2339	Streptococcus_lactarius
denovo23391	Pseudomonas_aeruginosa
denovo23392	Actinomyces_oris
denovo23393	Streptococcus_peroris
denovo23394	Actinomyces_meyeri
denovo23395	Streptococcus_dentisani
denovo234	Prevotella_nanceiensis
denovo2340	Lactobacillus_paracasei_subsp._paracasei
denovo23401	Gemella_haemolysans
denovo23406	Veillonella_parvula
denovo23407	Dialister_invisus
denovo23408	Prevotella_nanceiensis
denovo23409	Granulicatella_adiacens
denovo23413	Kingella_oralis
denovo23414	Prevotella_intermedia
denovo23416	Haemophilus_parainfluenzae
denovo23417	Myceligenerans_xiligouense
denovo23418	Staphylococcus_aureus_subsp._anaerobius
denovo23419	Streptococcus_infantis
denovo23421	Roseomonas_terrae
denovo23422	Veillonella_tobetsuensis
denovo23423	Porphyromonas_catoniae
denovo23424	Haemophilus_parainfluenzae
denovo23427	Gemella_haemolysans
denovo23428	Dialister_micraerophilus
denovo2343	Lactobacillus_gasseri
denovo23431	Corynebacterium_simulans
denovo23434	Prevotella_nanceiensis
denovo23435	Haemophilus_influenzae
denovo23437	Porphyromonas_catoniae
denovo23438	Lactobacillus_gasseri
denovo23439	Porphyromonas_catoniae
denovo23441	Olsenella_uli
denovo23444	Actinomyces_meyeri
denovo23446	Desulfurella_acetivorans
denovo23447	Fusobacterium_nucleatum_subsp._animalis
denovo23448	Prevotella_nanceiensis
denovo2345	Streptococcus_infantis
denovo23450	Streptococcus_oralis
denovo23451	Corynebacterium_durum
denovo23452	Actinomyces_graevenitzii
denovo23453	Haemophilus_parainfluenzae
denovo23454	Rothia_mucilaginosa
denovo23459	Rubellimicrobium_roseum
denovo23460	Prevotella_saccharolytica
denovo23461	Staphylococcus_aureus_subsp._anaerobius
denovo23462	Staphylococcus_aureus_subsp._anaerobius
denovo23463	Prevotella_denticola
denovo23464	Actinobacillus_lignieresii
denovo23466	Veillonella_denticariosi
denovo23467	Streptococcus_pseudopneumoniae
denovo23469	Actinomyces_oris
denovo23471	Gemella_haemolysans
denovo23473	Enterococcus_faecalis
denovo23476	Streptococcus_pseudopneumoniae
denovo23477	Solobacterium_moorei
denovo2348	Corynebacterium_pseudodiphtheriticum
denovo23482	Cronobacter_sakazakii
denovo23483	Fretibacterium_fastidiosum
denovo23484	Lactobacillus_animalis
denovo23489	Staphylococcus_hominis_subsp._hominis
denovo23490	Prevotella_jejuni
denovo23491	Tessaracoccus_bendigoensis
denovo23494	Lachnoanaerobaculum_orale
denovo23495	Lactobacillus_taiwanensis
denovo23496	Megasphaera_micronuciformis
denovo23497	Neisseria_cinerea
denovo23498	Prevotella_melaninogenica
denovo235	Corynebacterium_simulans
denovo23503	Alloprevotella_tannerae
denovo23507	Staphylococcus_epidermidis
denovo23508	Gemella_haemolysans
denovo23509	Luteimonas_terricola
denovo23515	Prevotella_denticola
denovo23516	Fusobacterium_nucleatum_subsp._polymorphum
denovo23517	Abiotrophia_defectiva
denovo23518	Prevotella_nanceiensis
denovo2352	Actinobacillus_muris
denovo23521	Granulicatella_adiacens
denovo23522	Treponema_lecithinolyticum
denovo23523	Prevotella_melaninogenica
denovo23524	Porphyromonas_gingivalis
denovo23525	Dialister_invisus
denovo23526	Actinomyces_odontolyticus
denovo23527	Granulicatella_adiacens
denovo23532	Granulicatella_adiacens
denovo23533	Porphyromonas_catoniae
denovo23534	Neisseria_flavescens
denovo23538	Eremococcus_coleocola
denovo23539	Corynebacterium_simulans
denovo2354	Megasphaera_micronuciformis
denovo23541	Gemella_haemolysans
denovo23547	Actinomyces_georgiae
denovo23549	Granulicatella_adiacens
denovo23551	Capnocytophaga_gingivalis
denovo23552	Lactobacillus_amylovorus
denovo23553	Staphylococcus_epidermidis
denovo23554	Chryseobacterium_jeonii
denovo23556	Mycoplasma_salivarium
denovo23561	Actinomyces_cardiffensis
denovo23568	Granulicatella_adiacens
denovo23569	Prevotella_loescheii
denovo2357	Prevotella_melaninogenica
denovo23570	Prochlorococcus_marinus_subsp._pastoris
denovo23573	Marinilactibacillus_piezotolerans
denovo23575	Campylobacter_showae
denovo23576	Actinobacillus_minor
denovo23578	Veillonella_criceti
denovo2358	Granulicatella_adiacens
denovo23580	Porphyromonas_gingivalis
denovo23582	Alloprevotella_tannerae
denovo23586	Arthrobacter_cumminsii
denovo23587	Streptococcus_lactarius
denovo23591	Veillonella_parvula
denovo23592	Leptotrichia_hongkongensis
denovo23594	Prevotella_melaninogenica
denovo23595	Gemella_haemolysans
denovo23596	Porphyromonas_gulae
denovo23599	Neisseria_sicca
denovo2360	Bacteroides_plebeius
denovo23607	Eikenella_corrodens
denovo23608	Paenisporosarcina_quisquiliarum
denovo23610	Stomatobaculum_longum
denovo23614	Capnocytophaga_gingivalis
denovo23615	Tannerella_forsythia
denovo23616	Streptococcus_sanguinis
denovo2362	Corynebacterium_tuberculostearicum
denovo23620	Dialister_pneumosintes
denovo23623	Brevibacillus_limnophilus
denovo23624	Dialister_succinatiphilus
denovo23625	Parvimonas_micra
denovo23629	Lactobacillus_gasseri
denovo2363	Prevotella_salivae
denovo23630	Prevotella_jejuni
denovo23631	Leptotrichia_goodfellowii
denovo23633	Veillonella_tobetsuensis
denovo23635	Staphylococcus_epidermidis
denovo2364	Dialister_invisus
denovo23640	Granulicatella_adiacens
denovo23641	Streptococcus_tigurinus
denovo23642	Deinococcus_radiophilus
denovo23646	Staphylococcus_epidermidis
denovo23649	Actinomyces_israelii
denovo2365	Ornithinicoccus_hortensis
denovo23651	Fusobacterium_nucleatum_subsp._vincentii
denovo23654	Prevotella_histicola
denovo23655	Rothia_mucilaginosa
denovo23656	Lactobacillus_fermentum
denovo23658	Gemella_haemolysans
denovo23659	Prevotella_saccharolytica
denovo23664	Actinomyces_oris
denovo23666	Streptococcus_parasanguinis
denovo23668	Actinomyces_georgiae
denovo2367	Flavobacterium_frigoris
denovo23670	Prevotella_copri
denovo23671	Brevundimonas_vancanneytii
denovo23673	Prevotella_saccharolytica
denovo23674	Streptococcus_dentisani
denovo23675	Veillonella_parvula
denovo23676	Alloprevotella_tannerae
denovo23677	Dialister_micraerophilus
denovo23679	Porphyromonas_catoniae
denovo23680	Capnocytophaga_leadbetteri
denovo23681	Veillonella_parvula
denovo23682	Streptococcus_mitis
denovo23683	Eikenella_corrodens
denovo23684	Dyadobacter_koreensis
denovo23685	Zimmermannella_bifida
denovo23686	Capnocytophaga_granulosa
denovo23688	Anaerococcus_vaginalis
denovo23689	Prevotella_oris
denovo23693	Polaromonas_glacialis
denovo23696	Porphyromonas_endodontalis
denovo23697	Enterococcus_faecalis
denovo23699	Cellulomonas_marina
denovo23701	Altererythrobacter_marinus
denovo23703	Streptococcus_anginosus_subsp._whileyi
denovo23704	Lactobacillus_fermentum
denovo23706	Streptococcus_dentisani
denovo23707	Clostridium_methylpentosum
denovo23711	Porphyromonas_asaccharolytica
denovo23713	Hyphomicrobium_hollandicum
denovo23714	Alloprevotella_tannerae
denovo23715	Prevotella_jejuni
denovo23717	Prevotella_pallens
denovo23718	Prevotella_veroralis
denovo23719	Alloprevotella_tannerae
denovo2372	Mycoplasma_salivarium
denovo23720	Prevotella_nanceiensis
denovo23722	Streptococcus_sanguinis
denovo23726	Porphyromonas_catoniae
denovo2373	Larkinella_bovis
denovo23730	Schwartzia_succinivorans
denovo23733	Corynebacterium_pyruviciproducens
denovo23734	Streptococcus_mitis
denovo23735	Granulicatella_adiacens
denovo23736	Capnocytophaga_sputigena
denovo23737	Staphylococcus_epidermidis
denovo23741	Bacteroides_xylanisolvens
denovo23742	Porphyromonas_gingivalis
denovo23744	Peptoniphilus_duerdenii
denovo23745	Clostridium_methylpentosum
denovo23746	Prevotella_denticola
denovo23748	Porphyromonas_catoniae
denovo23749	Lactobacillus_paracasei_subsp._paracasei
denovo2375	Fusobacterium_perfoetens
denovo23750	Sanguibacter_marinus
denovo23752	Micromonospora_halotolerans
denovo23755	Prevotella_maculosa
denovo23756	Atopobium_rimae
denovo23758	Microlunatus_panaciterrae
denovo23759	Campylobacter_concisus
denovo23765	Moraxella_catarrhalis
denovo23766	Streptococcus_parasanguinis
denovo23767	Porphyromonas_catoniae
denovo23770	Alloprevotella_tannerae
denovo23771	Eikenella_corrodens
denovo23774	Stomatobaculum_longum
denovo23775	Treponema_denticola
denovo23776	Alloprevotella_tannerae
denovo23778	Granulicatella_adiacens
denovo2378	Granulicatella_adiacens
denovo23780	Prevotella_pallens
denovo23781	Selenomonas_artemidis
denovo23782	Megasphaera_micronuciformis
denovo23783	Granulicatella_adiacens
denovo23784	Porphyromonas_gingivalis
denovo23786	Parvimonas_micra
denovo23788	Altererythrobacter_marinus
denovo23793	Homoserinibacter_gongjuensis
denovo23796	Corynebacterium_xerosis
denovo23797	Corynebacterium_simulans
denovo238	Actinomyces_timonensis
denovo23800	Staphylococcus_aureus_subsp._anaerobius
denovo23803	Prevotella_salivae
denovo23804	Actinomyces_odontolyticus
denovo23805	Porphyromonas_catoniae
denovo23809	Alloprevotella_tannerae
denovo2381	Corynebacterium_singulare
denovo23813	Porphyromonas_catoniae
denovo23814	Rothia_mucilaginosa
denovo23816	Streptococcus_salivarius_subsp._thermophilus
denovo23817	Capnocytophaga_gingivalis
denovo2382	Lactobacillus_gasseri
denovo23820	Sphingomonas_cynarae
denovo23823	Leptotrichia_trevisanii
denovo23828	Anaeroglobus_geminatus
denovo2383	Ureaplasma_parvum
denovo23830	Lachnoanaerobaculum_orale
denovo23831	Streptococcus_tigurinus
denovo23832	Leadbetterella_byssophila
denovo23833	Prevotella_denticola
denovo23836	Alloprevotella_rava
denovo23838	Prevotella_oris
denovo23839	Flavobacterium_aquatile
denovo23840	Veillonella_denticariosi
denovo23841	Selenomonas_noxia
denovo23843	Prevotella_loescheii
denovo23844	Fusobacterium_nucleatum_subsp._animalis
denovo2385	Prevotella_oris
denovo23850	Prevotella_bivia
denovo23852	Prevotella_maculosa
denovo23855	Staphylococcus_aureus_subsp._anaerobius
denovo23857	Neisseria_sicca
denovo23858	Prevotella_melaninogenica
denovo2386	Fusobacterium_nucleatum_subsp._polymorphum
denovo23860	Porphyromonas_gingivalis
denovo23864	Actinomyces_johnsonii
denovo23865	Actinomyces_meyeri
denovo23868	Streptococcus_anginosus
denovo23869	Paraprevotella_xylaniphila
denovo2387	Tannerella_forsythia
denovo23870	Streptococcus_alactolyticus
denovo23871	Veillonella_parvula
denovo23873	Leptotrichia_hofstadii
denovo23874	Klebsiella_pneumoniae_subsp._pneumoniae
denovo23875	Fusobacterium_nucleatum_subsp._vincentii
denovo23878	Bacteroides_acidifaciens
denovo23879	Peptostreptococcus_stomatis
denovo2388	Staphylococcus_epidermidis
denovo23881	Actinomyces_johnsonii
denovo23882	Porphyromonas_catoniae
denovo23886	Capnocytophaga_leadbetteri
denovo23887	Peptoniphilus_lacrimalis
denovo23888	Alloprevotella_tannerae
denovo23889	Porphyromonas_catoniae
denovo23890	Prevotella_oris
denovo23891	Staphylococcus_aureus_subsp._anaerobius
denovo23892	Megasphaera_micronuciformis
denovo23894	Stomatobaculum_longum
denovo23895	Porphyromonas_bennonis
denovo23897	Corynebacterium_accolens
denovo23898	Fusobacterium_nucleatum_subsp._polymorphum
denovo23900	Lachnoanaerobaculum_orale
denovo23903	Filifactor_villosus
denovo23904	Streptococcus_constellatus_subsp._constellatus
denovo23906	Prevotella_oris
denovo23909	Streptococcus_oralis
denovo23910	Atopobium_rimae
denovo23911	Campylobacter_concisus
denovo23917	Leptotrichia_hongkongensis
denovo23918	Staphylococcus_epidermidis
denovo2392	Fusobacterium_canifelinum
denovo23921	Kocuria_rhizophila
denovo23925	Rhizobium_flavum
denovo23929	Fusobacterium_naviforme
denovo23930	Oribacterium_sinus
denovo23934	Prevotella_loescheii
denovo23939	Megasphaera_micronuciformis
denovo23942	Staphylococcus_aureus_subsp._anaerobius
denovo23943	Serinibacter_salmoneus
denovo23948	Anaeroglobus_geminatus
denovo2395	Salimicrobium_halophilum
denovo23950	Streptococcus_pseudopneumoniae
denovo23955	Variovorax_ginsengisoli
denovo23956	Leptotrichia_hongkongensis
denovo23959	Porphyromonas_catoniae
denovo23960	Haemophilus_parainfluenzae
denovo23962	Veillonella_denticariosi
denovo23966	Capnocytophaga_sputigena
denovo23967	Streptococcus_oligofermentans
denovo2397	Streptococcus_dentisani
denovo23970	Prevotella_intermedia
denovo23971	Prevotella_melaninogenica
denovo23973	Microbacterium_suwonense
denovo23974	Prevotella_denticola
denovo23975	Streptococcus_parasanguinis
denovo23976	Alloprevotella_tannerae
denovo23977	Prevotella_melaninogenica
denovo23979	Actinomyces_radingae
denovo23983	Prevotella_bivia
denovo23985	Ureaplasma_parvum
denovo23987	Streptococcus_constellatus_subsp._constellatus
denovo23988	Schwartzia_succinivorans
denovo23989	Gemella_haemolysans
denovo2399	Atopobium_parvulum
denovo23990	Bulleidia_extructa
denovo23992	Anaerococcus_vaginalis
denovo23994	Prevotella_oris
denovo23996	Shuttleworthia_satelles
denovo23997	Capnocytophaga_leadbetteri
denovo23998	Prevotella_loescheii
denovo23999	Campylobacter_gracilis
denovo2400	Prevotella_scopos
denovo24001	Gemella_haemolysans
denovo24007	Lachnoanaerobaculum_umeaense
denovo24008	Veillonella_parvula
denovo24009	Prevotella_melaninogenica
denovo24010	Veillonella_parvula
denovo24011	Streptococcus_pneumoniae
denovo24013	Porphyromonas_catoniae
denovo24018	Prevotella_melaninogenica
denovo24019	Salinicoccus_kunmingensis
denovo2402	Fusobacterium_nucleatum_subsp._nucleatum
denovo24020	Prevotella_oris
denovo24022	Corynebacterium_propinquum
denovo24025	Tannerella_forsythia
denovo24027	Janibacter_anophelis
denovo24028	Abiotrophia_defectiva
denovo24030	Bacteroides_coprophilus
denovo24033	Prevotella_oris
denovo24034	Porphyromonas_catoniae
denovo24036	Veillonella_ratti
denovo2404	Murdochiella_asaccharolytica
denovo24042	Anaerococcus_prevotii
denovo24044	Porphyromonas_catoniae
denovo24045	Fusobacterium_nucleatum_subsp._polymorphum
denovo24046	Oribacterium_sinus
denovo24048	Neisseria_sicca
denovo24049	Lactobacillus_taiwanensis
denovo2405	Prevotella_denticola
denovo24052	Prevotella_melaninogenica
denovo24054	Lachnoanaerobaculum_umeaense
denovo24058	Clostridium_saccharolyticum
denovo2406	Corynebacterium_pseudodiphtheriticum
denovo24061	Capnocytophaga_gingivalis
denovo24062	Granulicatella_elegans
denovo24063	Staphylococcus_epidermidis
denovo24065	Neisseria_sicca
denovo24067	Pelolinea_submarina
denovo2407	Streptococcus_pneumoniae
denovo24073	Bifidobacterium_longum_subsp._infantis
denovo24077	Actinobacillus_equuli_subsp._haemolyticus
denovo24078	Prevotella_nanceiensis
denovo24079	Granulicatella_adiacens
denovo24081	Streptococcus_pneumoniae
denovo24082	Streptococcus_salivarius_subsp._salivarius
denovo24083	Prevotella_melaninogenica
denovo24084	Cystobacter_armeniaca
denovo24087	Staphylococcus_aureus_subsp._anaerobius
denovo24091	Streptococcus_constellatus_subsp._constellatus
denovo24092	Streptococcus_infantis
denovo24095	Thermobacillus_xylanilyticus
denovo24096	Gemella_haemolysans
denovo24101	Coprococcus_comes
denovo24103	Porphyromonas_catoniae
denovo24104	Streptococcus_peroris
denovo24106	Porphyromonas_catoniae
denovo24108	Prevotella_nanceiensis
denovo24109	Neisseria_flavescens
denovo24110	Fusobacterium_periodonticum
denovo24111	Alloprevotella_tannerae
denovo24112	Veillonella_denticariosi
denovo24114	Neisseria_sicca
denovo24117	Lactobacillus_rhamnosus
denovo2412	Streptococcus_dentisani
denovo24120	Streptococcus_lactarius
denovo24121	Mobiluncus_mulieris
denovo24122	Actinomyces_meyeri
denovo24126	Fusobacterium_nucleatum_subsp._polymorphum
denovo24128	Solobacterium_moorei
denovo2413	Cohnella_xylanilytica
